%TITLE%
  PIT   260513/1702

   LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
  964.29,    418.00,     18.35,      9.78,    205.00,      9.89
  956.93,    482.00,     17.55,      9.28,    198.00,     11.06
  948.93,    552.00,     17.05,      9.49,    190.00,     11.06
  939.40,    636.00,     16.05,      9.12,    222.00,     11.06
  930.61,    714.00,     15.05,      8.51,    220.00,     18.04
  921.34,    797.00,     14.55,      8.39,    225.00,     16.88
  914.25,    861.00,     13.55,      8.40,    216.00,     12.03
  909.95,    900.00,     12.75,      8.42,    221.00,     13.00
  905.66,    939.00,     12.55,      8.05,    227.00,     14.94
  898.99,   1000.00,     12.35,      7.49,    237.00,     13.97
  890.30,   1080.00,     11.35,      7.01,    230.00,     14.94
  882.11,   1156.00,     10.75,      6.63,    227.00,     16.88
  877.71,   1197.00,     10.05,      7.29,    225.00,     15.91
  874.72,   1225.00,      9.55,      6.14,    233.00,     16.88
  870.57,   1264.00,      9.35,      6.69,    234.00,     19.01
  862.53,   1340.00,      8.55,      6.62,    230.00,     18.04
  833.82,   1616.00,      7.05,      4.34,    262.00,     19.98
  815.92,   1792.00,      4.85,      4.85,    259.00,     23.86
  782.81,   2126.00,      4.85,     -2.84,    256.00,     34.92
  748.53,   2484.00,      1.55,     -4.53,    253.00,     34.92
  719.75,   2795.00,     -1.45,     -6.48,    253.00,     35.89
  694.35,   3078.00,     -3.95,     -7.02,    255.00,     35.89
  678.48,   3259.00,     -6.25,     -6.40,    261.00,     36.86
  669.85,   3359.00,     -6.25,     -8.84,    267.00,     36.86
  661.55,   3456.00,     -7.25,     -7.49,    266.00,     36.86
  641.97,   3689.00,     -7.45,    -11.17,    266.00,     38.99
%END%
